trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
696020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938102,shp-Rapid-52,0,0
697010,30,4,"Marietta Transfer Center",,1,2845001,shp-30-52,0,0
700090,30,3,"Marietta Transfer Center",,1,2975809,shp-30-52,0,0
702020,25,1,"Hamilton E. Holmes Station",,0,2940102,shp-25-51,0,0
71020,10,1,"Arts Center Station",,0,2942902,shp-10-03,0,0
71090,10,3,"Arts Center Station",,0,2981709,shp-10-03,0,0
714020,25,1,"Hamilton E. Holmes Station",,0,2942702,shp-25-51,0,0
736020,50,1,"Cumberland Transfer Center",,0,2936202,shp-50-01,0,0
736090,50,3,"Cumberland Transfer Center",,0,2975109,shp-50-01,0,0
740020,102,1,"Arts Center Station",,0,2940602,shp-102-01,0,0
745020,10,1,"Arts Center Station",,0,2934102,shp-10-03,0,0
76020,100,1,"Civic Center Station/Five Points Station",,0,2941002,shp-100-01,0,0
767020,40,1,"Marietta Transfer Center",,1,2937702,shp-40-51,0,0
772020,RAPID,1,"Arts Center Station with limited stops",,0,2940402,shp-Rapid-01,0,0
265010,20,4,"Cumberland Transfer Center",,0,2844701,shp-20-03,0,0
266020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
280090,50,3,"Marietta Transfer Center",,1,2974109,shp-50-51,0,0
296010,15,4,"Cumberland Transfer Center",,0,2844601,shp-15-01,0,0
300020,RAPID,1,"Arts Center Station with limited stops",,0,2938402,shp-Rapid-01,0,0
318020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
318090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
325090,45,3,"KSU-Kennesaw Campus",,0,2976609,shp-45-01,0,0
326090,30,3,"Marietta Transfer Center",,1,2975909,shp-30-52,0,0
327070,30,2,"Hamilton E. Holmes Station",,0,2947607,shp-30-01,0,0
329090,45,3,"Marietta Transfer Center",,1,2976609,shp-45-51,0,0
33090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976809,shp-Rapid-52,0,0
331010,RAPID,4,"Arts Center Station with limited stops",,0,2846101,shp-Rapid-01,0,0
337020,30,1,"Marietta Transfer Center",,1,2933902,shp-30-52,0,0
340090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
349070,10,2,"Arts Center Station",,0,2949307,shp-10-03,0,0
355070,30,2,"Hamilton E. Holmes Station",,0,2948107,shp-30-01,0,0
360090,50,3,"Marietta Transfer Center",,1,2974109,shp-50-51,0,0
362020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938302,shp-Rapid-52,0,0
369020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
373090,15,3,"Marietta Transfer Center",,1,2975209,shp-15-51,0,0
377090,40,3,"KSU-Kennesaw Campus",,0,2976709,shp-40-01,0,0
381090,15,3,"Cumberland Transfer Center",,0,2975409,shp-15-01,0,0
382010,10,4,"Arts Center Station",,0,2844801,shp-10-03,0,0
384070,25,2,"Cumberland Transfer Center",,1,2948807,shp-25-01,0,0
386010,40,4,"Marietta Transfer Center",,1,2845601,shp-40-51,0,0
391090,15,3,"Marietta Transfer Center",,1,2975209,shp-15-51,0,0
394010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
398020,45,1,"KSU-Kennesaw Campus",,0,2937802,shp-45-01,0,0
405090,30,3,"Marietta Transfer Center",,1,2973409,shp-30-52,0,0
411010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846001,shp-Rapid-52,0,0
417090,30,3,"Hamilton E. Holmes Station",,0,2973109,shp-30-01,0,0
432020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
433020,10,1,"Marietta Transfer Center",,1,2935502,shp-10-52,0,0
339070,45,2,"Marietta Transfer Center",,1,2950707,shp-45-51,0,0
34010,RAPID,4,"Arts Center Station with limited stops",,0,2846201,shp-Rapid-01,0,0
345070,30,2,"Marietta Transfer Center",,1,2948907,shp-30-52,0,0
352090,RAPID,3,"Arts Center Station with limited stops",,0,2979109,shp-Rapid-01,0,0
353020,10,1,"Marietta Transfer Center",,1,2934102,shp-10-52,0,0
354020,25,1,"Hamilton E. Holmes Station",,0,2943602,shp-25-51,0,0
360020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
362090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977109,shp-Rapid-52,0,0
378010,25,4,"Hamilton E. Holmes Station",,0,2844901,shp-25-51,0,0
38020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
396020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
407070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951207,shp-Green-05,0,0
408090,20,3,"Cumberland Transfer Center",,0,2973709,shp-20-03,0,0
410090,20,3,"Marietta Transfer Center",,1,2973709,shp-20-54,0,0
432090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
433090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
434010,RAPID,4,"Arts Center Station with limited stops",,0,2846001,shp-Rapid-01,0,0
441090,30,3,"Hamilton E. Holmes Station",,0,2974909,shp-30-01,0,0
444070,RAPID,2,"Arts Center Station with limited stops",,0,2950307,shp-Rapid-01,0,0
460020,102,1,"Acworth Park-N-Ride",,1,2941902,shp-102-51,0,0
463070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950407,shp-Rapid-52,0,0
466090,20,3,"Marietta Transfer Center",,1,2973709,shp-20-54,0,0
468010,45,4,"KSU-Kennesaw Campus",,0,2845901,shp-45-01,0,0
475070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
480010,15,4,"Marietta Transfer Center",,1,2844601,shp-15-51,0,0
48020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2942302,shp-Green-05,0,0
483020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
489020,50,1,"Cumberland Transfer Center",,0,2935802,shp-50-01,0,0
501090,45,3,"Marietta Transfer Center",,1,2976609,shp-45-51,0,0
502090,15,3,"Cumberland Transfer Center",,0,2974009,shp-15-01,0,0
503090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977309,shp-Rapid-52,0,0
505020,30,1,"Hamilton E. Holmes Station",,0,2935902,shp-30-01,0,0
506070,10,2,"Marietta Transfer Center",,1,2948407,shp-10-52,0,0
673090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
674010,30,4,"Hamilton E. Holmes Station",,0,2844201,shp-30-01,0,0
677020,25,1,"Cumberland Transfer Center",,1,2940002,shp-25-01,0,0
680090,40,3,"KSU-Kennesaw Campus",,0,2976509,shp-40-01,0,0
684010,25,4,"Cumberland Transfer Center",,1,2844901,shp-25-01,0,0
693090,40,3,"Marietta Transfer Center",,1,2976709,shp-40-51,0,0
696090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976909,shp-Rapid-52,0,0
709020,40,1,"Marietta Transfer Center",,1,2937702,shp-40-51,0,0
712090,15,3,"Marietta Transfer Center",,1,2973509,shp-15-51,0,0
714090,25,3,"Hamilton E. Holmes Station",,0,2981509,shp-25-51,0,0
717070,20,2,"Marietta Transfer Center",,1,2948607,shp-20-54,0,0
719020,RAPID,1,"Arts Center Station with limited stops",,0,2937502,shp-Rapid-02,0,0
722010,30,4,"Marietta Transfer Center",,1,2845001,shp-30-52,0,0
723090,RAPID,3,"Marietta Transfer Center limited stops",,1,2977409,shp-Rapid-51,0,0
732070,50,2,"Cumberland Transfer Center",,0,2949107,shp-50-01,0,0
734090,45,3,"KSU-Kennesaw Campus",,0,2981809,shp-45-01,0,0
738090,15,3,"Cumberland Transfer Center",,0,2975209,shp-15-01,0,0
757090,30,3,"Hamilton E. Holmes Station",,0,2975009,shp-30-01,0,0
762070,10,2,"Arts Center Station",,0,2949607,shp-10-03,0,0
767090,40,3,"Marietta Transfer Center",,1,2976509,shp-40-51,0,0
768010,30,4,"Hamilton E. Holmes Station",,0,2844401,shp-30-01,0,0
771090,10,3,"Arts Center Station",,0,2973909,shp-10-03,0,0
777020,30,1,"Hamilton E. Holmes Station",,0,2936602,shp-30-01,0,0
777090,30,3,"Hamilton E. Holmes Station",,0,2975509,shp-30-01,0,0
779020,30,1,"Marietta Transfer Center",,1,2935902,shp-30-52,0,0
783020,50,1,"Cumberland Transfer Center",,0,2936202,shp-50-01,0,0
784020,30,1,"Marietta Transfer Center",,1,2936702,shp-30-52,0,0
802020,25,1,"Hamilton E. Holmes Station",,0,2943202,shp-25-51,0,0
803070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950207,shp-Rapid-52,0,0
8070,25,2,"Cumberland Transfer Center",,1,2947807,shp-25-01,0,0
815020,15,1,"Cumberland Transfer Center",,0,2934302,shp-15-01,0,0
815090,15,3,"Cumberland Transfer Center",,0,2973509,shp-15-01,0,0
820020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938202,shp-Rapid-52,0,0
828090,RAPID,3,"Arts Center Station with limited stops",,0,2976909,shp-Rapid-01,0,0
440020,30,1,"Marietta Transfer Center",,1,2935902,shp-30-52,0,0
443020,30,1,"Hamilton E. Holmes Station",,0,2935202,shp-30-01,0,0
450070,45,2,"KSU-Kennesaw Campus",,0,2950807,shp-45-01,0,0
45010,RAPID,4,"Arts Center Station with limited stops",,0,2846201,shp-Rapid-01,0,0
452090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2981109,shp-Green-03,0,0
46090,10,3,"Marietta Transfer Center",,1,2973909,shp-10-52,0,0
465010,RAPID,4,"Arts Center Station with limited stops",,0,2846101,shp-Rapid-01,0,0
473070,25,2,"Hamilton E. Holmes Station",,0,2947907,shp-25-51,0,0
476020,20,1,"Cumberland Transfer Center",,0,2935702,shp-20-03,0,0
479020,30,1,"Marietta Transfer Center",,1,2942702,shp-30-51,0,0
488070,40,2,"KSU-Kennesaw Campus",,0,2950507,shp-40-01,0,0
491020,30,1,"Marietta Transfer Center",,1,2933902,shp-30-52,0,0
493090,30,3,"Marietta Transfer Center",,1,2981509,shp-30-52,0,0
496090,50,3,"Marietta Transfer Center",,1,2974609,shp-50-51,0,0
497070,30,2,"Marietta Transfer Center",,1,2947707,shp-30-52,0,0
502020,15,1,"Cumberland Transfer Center",,0,2935002,shp-15-01,0,0
504090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
509020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2940302,shp-Rapid-52,0,0
509090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2979109,shp-Rapid-52,0,0
510020,10,1,"Marietta Transfer Center",,1,2934102,shp-10-52,0,0
51010,15,4,"Marietta Transfer Center",,1,2844601,shp-15-51,0,0
516020,45,1,"Marietta Transfer Center",,1,2943002,shp-45-51,0,0
52020,25,1,"Cumberland Transfer Center",,1,2939902,shp-25-01,0,0
523090,20,3,"Cumberland Transfer Center",,0,2981709,shp-20-03,0,0
529020,101,1,"Marietta Transfer Center",,1,2941102,shp-101-51,0,0
545020,15,1,"Marietta Transfer Center",,1,2936302,shp-15-51,0,0
545090,15,3,"Marietta Transfer Center",,1,2975209,shp-15-51,0,0
547020,30,1,"Marietta Transfer Center",,1,2934202,shp-30-52,0,0
548070,50,2,"Marietta Transfer Center",,1,2948507,shp-50-51,0,0
551090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976109,shp-Rapid-52,0,0
555070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
556090,40,3,"Marietta Transfer Center",,1,2976709,shp-40-51,0,0
557070,30,2,"Marietta Transfer Center",,1,2948107,shp-30-52,0,0
56090,20,3,"Marietta Transfer Center",,1,2974709,shp-20-54,0,0
561070,30,2,"Marietta Transfer Center",,1,2948107,shp-30-52,0,0
829010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846201,shp-Rapid-52,0,0
830020,45,1,"KSU-Kennesaw Campus",,0,2937802,shp-45-01,0,0
833070,40,2,"Marietta Transfer Center",,1,2950607,shp-40-51,0,0
836090,20,3,"Cumberland Transfer Center",,0,2973809,shp-20-03,0,0
838090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976809,shp-Rapid-52,0,0
84090,10,3,"Arts Center Station",,0,2973909,shp-10-03,0,0
845090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
851020,30,1,"Marietta Transfer Center",,1,2936602,shp-30-52,0,0
851090,30,3,"Marietta Transfer Center",,1,2975509,shp-30-52,0,0
859070,25,2,"Hamilton E. Holmes Station",,0,2948007,shp-25-51,0,0
865020,RAPID,1,"Arts Center Station with limited stops",,0,2940502,shp-Rapid-01,0,0
865090,RAPID,3,"Arts Center Station with limited stops",,0,2979309,shp-Rapid-01,0,0
905070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
91010,25,4,"Cumberland Transfer Center",,1,2870301,shp-25-01,0,0
915020,30,1,"Hamilton E. Holmes Station",,0,2936402,shp-30-01,0,0
920020,15,1,"Marietta Transfer Center",,1,2934302,shp-15-51,0,0
924010,40,4,"KSU-Kennesaw Campus",,0,2845701,shp-40-01,0,0
931070,30,2,"Marietta Transfer Center",,1,2948307,shp-30-52,0,0
938010,50,4,"Marietta Transfer Center",,1,2844501,shp-50-51,0,0
946020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
955020,10,1,"Arts Center Station",,0,2934902,shp-10-03,0,0
972090,10,3,"Arts Center Station",,0,2974509,shp-10-03,0,0
975020,15,1,"Marietta Transfer Center",,1,2936502,shp-15-51,0,0
976090,40,3,"KSU-Kennesaw Campus",,0,2976709,shp-40-01,0,0
978070,10,2,"Arts Center Station",,0,2948207,shp-10-03,0,0
987090,25,3,"Cumberland Transfer Center",,1,2978709,shp-25-01,0,0
990090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
996020,20,1,"Cumberland Transfer Center",,0,2935702,shp-20-03,0,0
695010,20,4,"Marietta Transfer Center",,1,2845201,shp-20-54,0,0
713090,30,3,"Hamilton E. Holmes Station",,0,2974909,shp-30-01,0,0
718070,30,2,"Hamilton E. Holmes Station",,0,2948907,shp-30-01,0,0
72070,RAPID,2,"Arts Center Station with limited stops",,0,2949907,shp-Rapid-01,0,0
723020,RAPID,1,"Marietta Transfer Center limited stops",,1,2938602,shp-Rapid-51,0,0
724020,102,1,"Acworth Park-N-Ride",,1,2941702,shp-102-51,0,0
737020,45,1,"Marietta Transfer Center",,1,2937802,shp-45-51,0,0
753070,10,2,"Arts Center Station",,0,2948407,shp-10-03,0,0
769070,10,2,"Arts Center Station",,0,2949607,shp-10-03,0,0
770090,10,3,"Marietta Transfer Center",,1,2973309,shp-10-52,0,0
77090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
773020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2942302,shp-Green-03,0,0
773090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2981109,shp-Green-03,0,0
78010,RAPID,4,"Arts Center Station with limited stops",,0,2846001,shp-Rapid-01,0,0
790070,15,2,"Cumberland Transfer Center",,0,2949807,shp-15-01,0,0
791070,RAPID,2,"Arts Center Station with limited stops",,0,2950407,shp-Rapid-01,0,0
795070,15,2,"Cumberland Transfer Center",,0,2949007,shp-15-01,0,0
797090,10,3,"Arts Center Station",,0,2973209,shp-10-03,0,0
799070,30,2,"Marietta Transfer Center",,1,2948907,shp-30-52,0,0
806090,10,3,"Marietta Transfer Center",,1,2973609,shp-10-52,0,0
808010,45,4,"KSU-Kennesaw Campus",,0,2845801,shp-45-01,0,0
811020,45,1,"Marietta Transfer Center",,1,2937802,shp-45-51,0,0
831020,10,1,"Arts Center Station",,0,2934902,shp-10-03,0,0
831090,10,3,"Arts Center Station",,0,2973909,shp-10-03,0,0
839020,100,1,"Civic Center Station/Five Points Station",,0,2940602,shp-100-01,0,0
841020,10,1,"Marietta Transfer Center",,1,2934102,shp-10-52,0,0
841090,10,3,"Marietta Transfer Center",,1,2973309,shp-10-52,0,0
843090,RAPID,3,"Arts Center Station with limited stops",,0,2979109,shp-Rapid-01,0,0
849070,15,2,"Marietta Transfer Center",,1,2949807,shp-15-51,0,0
852090,25,3,"Cumberland Transfer Center",,1,2982109,shp-25-01,0,0
853090,20,3,"Marietta Transfer Center",,1,2973709,shp-20-54,0,0
86090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
863090,20,3,"Marietta Transfer Center",,1,2974709,shp-20-54,0,0
870010,20,4,"Cumberland Transfer Center",,0,2845201,shp-20-03,0,0
793020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2943402,shp-Green-05,0,0
793090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2982209,shp-Green-05,0,0
797020,10,1,"Arts Center Station",,0,2934002,shp-10-03,0,0
80070,RAPID,2,"Arts Center Station with limited stops",,0,2950407,shp-Rapid-01,0,0
806020,10,1,"Marietta Transfer Center",,1,2934402,shp-10-52,0,0
810020,30,1,"Marietta Transfer Center",,1,2935202,shp-30-51,0,0
818020,20,1,"Marietta Transfer Center",,1,2942902,shp-20-54,0,0
818090,20,3,"Marietta Transfer Center",,1,2981709,shp-20-54,0,0
819010,RAPID,4,"Arts Center Station with limited stops",,0,2846101,shp-Rapid-01,0,0
820090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977009,shp-Rapid-52,0,0
828020,RAPID,1,"Arts Center Station with limited stops",,0,2938102,shp-Rapid-01,0,0
83010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
843020,RAPID,1,"Arts Center Station with limited stops",,0,2940302,shp-Rapid-01,0,0
85090,50,3,"Marietta Transfer Center",,1,2974609,shp-50-51,0,0
860070,15,2,"Cumberland Transfer Center",,0,2949807,shp-15-01,0,0
864070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
873020,15,1,"Marietta Transfer Center",,1,2935002,shp-15-51,0,0
877090,30,3,"Hamilton E. Holmes Station",,0,2975309,shp-30-01,0,0
879090,20,3,"Cumberland Transfer Center",,0,2981709,shp-20-03,0,0
880020,30,1,"Marietta Transfer Center",,1,2936002,shp-30-52,0,0
893020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
893090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
895070,30,2,"Hamilton E. Holmes Station",,0,2949407,shp-30-01,0,0
897070,40,2,"Marietta Transfer Center",,1,2950507,shp-40-51,0,0
901020,50,1,"Cumberland Transfer Center",,0,2936202,shp-50-01,0,0
907020,50,1,"Marietta Transfer Center",,1,2936202,shp-50-51,0,0
915090,30,3,"Hamilton E. Holmes Station",,0,2975309,shp-30-01,0,0
920090,15,3,"Marietta Transfer Center",,1,2973509,shp-15-51,0,0
936020,25,1,"Hamilton E. Holmes Station",,0,2940102,shp-25-51,0,0
937020,RAPID,1,"Arts Center Station with limited stops",,0,2938002,shp-Rapid-01,0,0
937090,RAPID,3,"Arts Center Station with limited stops",,0,2976809,shp-Rapid-01,0,0
942010,20,4,"Marietta Transfer Center",,1,2845201,shp-20-54,0,0
958090,30,3,"Hamilton E. Holmes Station",,0,2975009,shp-30-01,0,0
969090,50,3,"Cumberland Transfer Center/Tip Top",,0,2974809,shp-50-02,0,0
774090,20,3,"Marietta Transfer Center",,1,2973809,shp-20-54,0,0
776090,25,3,"Hamilton E. Holmes Station",,0,2982009,shp-25-51,0,0
783090,50,3,"Cumberland Transfer Center",,0,2975109,shp-50-01,0,0
786070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2951107,shp-Blue-02,0,0
792010,RAPID,4,"Arts Center Station with limited stops",,0,2846001,shp-Rapid-01,0,0
794070,40,2,"KSU-Kennesaw Campus",,0,2950507,shp-40-01,0,0
796070,20,2,"Cumberland Transfer Center",,0,2948607,shp-20-03,0,0
807090,15,3,"Marietta Transfer Center",,1,2974009,shp-15-51,0,0
81070,45,2,"KSU-Kennesaw Campus",,0,2950807,shp-45-01,0,0
825090,45,3,"Marietta Transfer Center",,1,2976609,shp-45-51,0,0
834070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
838020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938002,shp-Rapid-52,0,0
844070,25,2,"Cumberland Transfer Center",,1,2949707,shp-25-01,0,0
848020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
854090,10,3,"Arts Center Station",,0,2974509,shp-10-03,0,0
855070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
856070,25,2,"Hamilton E. Holmes Station",,0,2948707,shp-25-51,0,0
858020,10,1,"Arts Center Station",,0,2942902,shp-10-03,0,0
86020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
871070,40,2,"Marietta Transfer Center",,1,2950607,shp-40-51,0,0
876010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
877020,30,1,"Hamilton E. Holmes Station",,0,2936402,shp-30-01,0,0
878090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976909,shp-Rapid-52,0,0
880090,30,3,"Marietta Transfer Center",,1,2975009,shp-30-52,0,0
88090,30,3,"Marietta Transfer Center",,1,2973109,shp-30-52,0,0
882010,RAPID,4,"Arts Center Station with limited stops",,0,2846201,shp-Rapid-01,0,0
883010,40,4,"KSU-Kennesaw Campus",,0,2845701,shp-40-01,0,0
889010,BLUE,4,"Circ Blue - Battery/Cumberland Transfer Center",,1,2846401,shp-Blue-02,0,0
909020,25,1,"Hamilton E. Holmes Station",,0,2943602,shp-25-51,0,0
919010,30,4,"Hamilton E. Holmes Station",,0,2845001,shp-30-01,0,0
921010,25,4,"Cumberland Transfer Center",,1,2844301,shp-25-01,0,0
930020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938002,shp-Rapid-52,0,0
935010,50,4,"Cumberland Transfer Center",,0,2845101,shp-50-01,0,0
941070,25,2,"Cumberland Transfer Center",,1,2948007,shp-25-01,0,0
565090,15,3,"Cumberland Transfer Center",,0,2973509,shp-15-01,0,0
569020,20,1,"Cumberland Transfer Center",,0,2935702,shp-20-03,0,0
569090,20,3,"Cumberland Transfer Center",,0,2974709,shp-20-03,0,0
572020,10,1,"Marietta Transfer Center",,1,2942802,shp-10-52,0,0
577010,15,4,"Marietta Transfer Center",,1,2845301,shp-15-51,0,0
579020,50,1,"Marietta Transfer Center",,1,2936202,shp-50-51,0,0
583020,15,1,"Cumberland Transfer Center",,0,2935002,shp-15-01,0,0
585070,RAPID,2,"Marietta Transfer Center limited stops",,1,2950407,shp-Rapid-51,0,0
591090,40,3,"KSU-Kennesaw Campus",,0,2976509,shp-40-01,0,0
592070,RAPID,2,"Arts Center Station with limited stops",,0,2950207,shp-Rapid-01,0,0
598010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
608010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
61020,15,1,"Marietta Transfer Center",,1,2935002,shp-15-51,0,0
632020,15,1,"Cumberland Transfer Center",,0,2934302,shp-15-01,0,0
638020,45,1,"KSU-Kennesaw Campus",,0,2937802,shp-45-01,0,0
638090,45,3,"KSU-Kennesaw Campus",,0,2976609,shp-45-01,0,0
644010,50,4,"Marietta Transfer Center",,1,2845101,shp-50-51,0,0
649020,30,1,"Marietta Transfer Center",,1,2934002,shp-30-52,0,0
650090,25,3,"Cumberland Transfer Center",,1,2982409,shp-25-01,0,0
666020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
670020,30,1,"Hamilton E. Holmes Station",,0,2942702,shp-30-01,0,0
673020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
676010,RAPID,4,"Arts Center Station with limited stops",,0,2846001,shp-Rapid-01,0,0
682010,45,4,"KSU-Kennesaw Campus",,0,2845801,shp-45-01,0,0
687090,30,3,"Hamilton E. Holmes Station",,0,2975709,shp-30-01,0,0
688020,10,1,"Arts Center Station",,0,2935502,shp-10-03,0,0
693020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
700020,30,1,"Marietta Transfer Center",,1,2936902,shp-30-52,0,0
703090,20,3,"Cumberland Transfer Center",,0,2973709,shp-20-03,0,0
707070,25,2,"Hamilton E. Holmes Station",,0,2948807,shp-25-51,0,0
710090,15,3,"Marietta Transfer Center",,1,2973509,shp-15-51,0,0
713020,30,1,"Hamilton E. Holmes Station",,0,2935902,shp-30-01,0,0
719090,RAPID,3,"Arts Center Station with limited stops",,0,2976409,shp-Rapid-02,0,0
726020,10,1,"Arts Center Station",,0,2934002,shp-10-03,0,0
729020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
513020,RAPID,1,"Arts Center Station with limited stops",,0,2938002,shp-Rapid-01,0,0
514020,100,1,"Busbee Park & Ride",,1,2941902,shp-100-04,0,0
517070,10,2,"Arts Center Station",,0,2948207,shp-10-03,0,0
52090,25,3,"Cumberland Transfer Center",,1,2978709,shp-25-01,0,0
521090,10,3,"Arts Center Station",,0,2981709,shp-10-03,0,0
530020,10,1,"Arts Center Station",,0,2934102,shp-10-03,0,0
530090,10,3,"Arts Center Station",,0,2973309,shp-10-03,0,0
532020,RAPID,1,"Arts Center Station with limited stops",,0,2940202,shp-Rapid-01,0,0
539020,100,1,"Civic Center Station/Five Points Station",,0,2940802,shp-100-01,0,0
54090,30,3,"Hamilton E. Holmes Station",,0,2975509,shp-30-01,0,0
550090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976409,shp-Rapid-52,0,0
554020,10,1,"Arts Center Station",,0,2935002,shp-10-03,0,0
560020,RAPID,1,"Arts Center Station with limited stops",,0,2937302,shp-Rapid-01,0,0
560090,RAPID,3,"Arts Center Station with limited stops",,0,2976209,shp-Rapid-01,0,0
563070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950407,shp-Rapid-52,0,0
570090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
57090,40,3,"KSU-Kennesaw Campus",,0,2976509,shp-40-01,0,0
572090,10,3,"Marietta Transfer Center",,1,2981609,shp-10-52,0,0
586020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
593020,30,1,"Marietta Transfer Center",,1,2935302,shp-30-52,0,0
595070,10,2,"Arts Center Station",,0,2948407,shp-10-03,0,0
6010,15,4,"Marietta Transfer Center",,1,2844601,shp-15-51,0,0
618090,15,3,"Marietta Transfer Center",,1,2973509,shp-15-51,0,0
631070,15,2,"Cumberland Transfer Center",,0,2949807,shp-15-01,0,0
633070,30,2,"Hamilton E. Holmes Station",,0,2948107,shp-30-01,0,0
645090,RAPID,3,"Arts Center Station with limited stops",,0,2977309,shp-Rapid-02,0,0
652090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
654020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2943402,shp-Green-05,0,0
654090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2982209,shp-Green-05,0,0
655010,40,4,"Marietta Transfer Center",,1,2845601,shp-40-51,0,0
680020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
699020,20,1,"Cumberland Transfer Center",,0,2934502,shp-20-03,0,0
70070,30,2,"Marietta Transfer Center",,1,2947607,shp-30-52,0,0
705090,15,3,"Cumberland Transfer Center",,0,2975409,shp-15-01,0,0
